system:index,95550_27945,95550_27994,95600_27945,95600_27994,imageID,date_time
20111222_0,0,0,0,0,20111222,2011-12-22T00:00:00
20111223_0,0,0,0,0,20111223,2011-12-23T00:00:00
20111224_0,0,0,0,0,20111224,2011-12-24T00:00:00
20111225_0,0,0,0,0,20111225,2011-12-25T00:00:00
20111226_0,0,0,0,0,20111226,2011-12-26T00:00:00
20111227_0,0,0,0,0,20111227,2011-12-27T00:00:00
20111228_0,0,0,0,0,20111228,2011-12-28T00:00:00
20111229_0,4.1817817688,4.2227501869,4.1817817688,4.2227501869,20111229,2011-12-29T00:00:00
20111230_0,0,0,0,0,20111230,2011-12-30T00:00:00
20111231_0,0,0,0,0,20111231,2011-12-31T00:00:00
20120101_0,0,0,0,0,20120101,2012-01-01T00:00:00
20120102_0,6.7634186745,7.2690615654,6.7634186745,7.2690615654,20120102,2012-01-02T00:00:00
20120103_0,0,0,0,0,20120103,2012-01-03T00:00:00
20120104_0,6.2700448036,6.4834141731,6.2700448036,6.4834141731,20120104,2012-01-04T00:00:00
20120105_0,0,0,0,0,20120105,2012-01-05T00:00:00
20120106_0,0,0,0,0,20120106,2012-01-06T00:00:00
20120107_0,0,0,0,0,20120107,2012-01-07T00:00:00
20120108_0,0,0,0,0,20120108,2012-01-08T00:00:00
20120109_0,0,0,0,0,20120109,2012-01-09T00:00:00
20120110_0,0,0,0,0,20120110,2012-01-10T00:00:00
20120111_0,0,0,0,0,20120111,2012-01-11T00:00:00
20120112_0,0,0,0,0,20120112,2012-01-12T00:00:00
20120113_0,0,0,0,0,20120113,2012-01-13T00:00:00
20120114_0,0,0,0,0,20120114,2012-01-14T00:00:00
20120115_0,0,0,0,0,20120115,2012-01-15T00:00:00
20120116_0,0,0,0,0,20120116,2012-01-16T00:00:00
20120117_0,5.9333295822,6.268345356,5.9333295822,6.268345356,20120117,2012-01-17T00:00:00
20120118_0,5.2190041542,5.3293762207,5.2190041542,5.3293762207,20120118,2012-01-18T00:00:00
20120119_0,0,0,0,0,20120119,2012-01-19T00:00:00
20120120_0,0,0,0,0,20120120,2012-01-20T00:00:00
20120121_0,0,0,0,0,20120121,2012-01-21T00:00:00
20120122_0,0,0,0,0,20120122,2012-01-22T00:00:00
20120123_0,0,0,0,0,20120123,2012-01-23T00:00:00
20120124_0,0,0,0,0,20120124,2012-01-24T00:00:00
20120125_0,0,0,0,0,20120125,2012-01-25T00:00:00
20120126_0,0,0,0,0,20120126,2012-01-26T00:00:00
20120127_0,0,0,0,0,20120127,2012-01-27T00:00:00
20120128_0,0,0,0,0,20120128,2012-01-28T00:00:00
20120129_0,0,0,0,0,20120129,2012-01-29T00:00:00
20120130_0,0,0,0,0,20120130,2012-01-30T00:00:00
20120131_0,0,0,0,0,20120131,2012-01-31T00:00:00
20120201_0,0,0,0,0,20120201,2012-02-01T00:00:00
20120202_0,0,0,0,0,20120202,2012-02-02T00:00:00
20120203_0,0,0,0,0,20120203,2012-02-03T00:00:00
20120204_0,0,0,0,0,20120204,2012-02-04T00:00:00
20120205_0,8.2117967606,7.4345397949,8.2117967606,7.4345397949,20120205,2012-02-05T00:00:00
20120206_0,0,0,0,0,20120206,2012-02-06T00:00:00
20120207_0,0,0,0,0,20120207,2012-02-07T00:00:00
20120208_0,0,0,0,0,20120208,2012-02-08T00:00:00
20120209_0,11.9710044861,11.7081241608,11.9710044861,11.7081241608,20120209,2012-02-09T00:00:00
20120210_0,0,0,0,0,20120210,2012-02-10T00:00:00
20120211_0,0,0,0,0,20120211,2012-02-11T00:00:00
20120212_0,0,0,0,0,20120212,2012-02-12T00:00:00
20120213_0,0,0,0,0,20120213,2012-02-13T00:00:00
20120214_0,0,0,0,0,20120214,2012-02-14T00:00:00
20120215_0,0,0,0,0,20120215,2012-02-15T00:00:00
20120216_0,0,0,0,0,20120216,2012-02-16T00:00:00
20120217_0,0,5.6142601967,0,5.6142601967,20120217,2012-02-17T00:00:00
20120218_0,0,0,0,0,20120218,2012-02-18T00:00:00
20120219_0,0,0,0,0,20120219,2012-02-19T00:00:00
20120220_0,0,0,0,0,20120220,2012-02-20T00:00:00
20120221_0,0,0,0,0,20120221,2012-02-21T00:00:00
20120222_0,0,0,0,0,20120222,2012-02-22T00:00:00
20120223_0,0,0,0,0,20120223,2012-02-23T00:00:00
20120224_0,6.9737401009,6.1536440849,6.9737401009,6.1536440849,20120224,2012-02-24T00:00:00
20120225_0,0,0,0,0,20120225,2012-02-25T00:00:00
20120226_0,0,0,0,0,20120226,2012-02-26T00:00:00
20120227_0,0,0,0,0,20120227,2012-02-27T00:00:00
20120228_0,6.0448026657,5.494287014,6.0448026657,5.494287014,20120228,2012-02-28T00:00:00
20120229_0,8.9841871262,8.0957641602,8.9841871262,8.0957641602,20120229,2012-02-29T00:00:00
20120301_0,0,0,0,0,20120301,2012-03-01T00:00:00
20120302_0,0,0,0,0,20120302,2012-03-02T00:00:00
20120303_0,0,0,0,0,20120303,2012-03-03T00:00:00
20120304_0,0,0,0,0,20120304,2012-03-04T00:00:00
20120305_0,0,0,0,0,20120305,2012-03-05T00:00:00
20120306_0,0,0,0,0,20120306,2012-03-06T00:00:00
20120307_0,0,0,0,0,20120307,2012-03-07T00:00:00
20120308_0,0,0,0,0,20120308,2012-03-08T00:00:00
20120309_0,0,0,0,0,20120309,2012-03-09T00:00:00
20120310_0,0,0,0,0,20120310,2012-03-10T00:00:00
20120311_0,0,0,0,0,20120311,2012-03-11T00:00:00
20120312_0,0,0,0,0,20120312,2012-03-12T00:00:00
20120313_0,0,0,0,0,20120313,2012-03-13T00:00:00
20120314_0,0,0,0,0,20120314,2012-03-14T00:00:00
20120315_0,0,0,0,0,20120315,2012-03-15T00:00:00
20120316_0,0,0,0,0,20120316,2012-03-16T00:00:00
20120317_0,0,0,0,0,20120317,2012-03-17T00:00:00
20120318_0,0,0,0,0,20120318,2012-03-18T00:00:00
20120319_0,0,0,0,0,20120319,2012-03-19T00:00:00
20120320_0,0,0,0,0,20120320,2012-03-20T00:00:00
20120321_0,0,0,0,0,20120321,2012-03-21T00:00:00
20120322_0,0,0,0,0,20120322,2012-03-22T00:00:00
20120323_0,0,0,0,0,20120323,2012-03-23T00:00:00
20120324_0,0,0,0,0,20120324,2012-03-24T00:00:00
20120325_0,0,0,0,0,20120325,2012-03-25T00:00:00
20120326_0,0,0,0,0,20120326,2012-03-26T00:00:00
20120327_0,105.5182723999,111.2506332397,105.5182723999,111.2506332397,20120327,2012-03-27T00:00:00
20120328_0,0,0,0,0,20120328,2012-03-28T00:00:00
20120329_0,0,0,0,0,20120329,2012-03-29T00:00:00
20120330_0,0,0,0,0,20120330,2012-03-30T00:00:00
20120331_0,0,0,0,0,20120331,2012-03-31T00:00:00
20120401_0,0,0,0,0,20120401,2012-04-01T00:00:00
20120402_0,0,0,0,0,20120402,2012-04-02T00:00:00
20120403_0,0,0,0,0,20120403,2012-04-03T00:00:00
20120404_0,0,0,0,0,20120404,2012-04-04T00:00:00
20120405_0,0,0,0,0,20120405,2012-04-05T00:00:00
20120406_0,0,0,0,0,20120406,2012-04-06T00:00:00
20120407_0,0,0,0,0,20120407,2012-04-07T00:00:00
20120408_0,0,0,0,0,20120408,2012-04-08T00:00:00
20120409_0,0,0,0,0,20120409,2012-04-09T00:00:00
20120410_0,0,0,0,0,20120410,2012-04-10T00:00:00
20120411_0,0,0,0,0,20120411,2012-04-11T00:00:00
20120412_0,0,0,0,0,20120412,2012-04-12T00:00:00
20120413_0,29.0194168091,19.5146408081,29.0194168091,19.5146408081,20120413,2012-04-13T00:00:00
20120414_0,0,19.5146408081,0,19.5146408081,20120414,2012-04-14T00:00:00
20120415_0,29.0194168091,19.5146408081,29.0194168091,19.5146408081,20120415,2012-04-15T00:00:00
20120416_0,0,0,0,0,20120416,2012-04-16T00:00:00
20120417_0,0,0,0,0,20120417,2012-04-17T00:00:00
20120418_0,0,0,0,0,20120418,2012-04-18T00:00:00
20120419_0,0,0,0,0,20120419,2012-04-19T00:00:00
20120420_0,0,0,0,0,20120420,2012-04-20T00:00:00
20120421_0,163.1172790527,165.2307434082,163.1172790527,165.2307434082,20120421,2012-04-21T00:00:00
20120422_0,0,0,0,0,20120422,2012-04-22T00:00:00
20120423_0,0,0,0,0,20120423,2012-04-23T00:00:00
20120424_0,0,0,0,0,20120424,2012-04-24T00:00:00
20120425_0,0,0,0,0,20120425,2012-04-25T00:00:00
20120426_0,0,0,0,0,20120426,2012-04-26T00:00:00
20120427_0,0,0,0,0,20120427,2012-04-27T00:00:00
20120428_0,0,0,0,0,20120428,2012-04-28T00:00:00
20120429_0,0,0,0,0,20120429,2012-04-29T00:00:00
20120430_0,0,0,0,0,20120430,2012-04-30T00:00:00
20120501_0,8.005988121,8.514626503,8.005988121,8.514626503,20120501,2012-05-01T00:00:00
20120502_0,7.333937645,8.5595340729,7.333937645,8.5595340729,20120502,2012-05-02T00:00:00
20120503_0,9.5732183456,9.1742458344,9.5732183456,9.1742458344,20120503,2012-05-03T00:00:00
20120504_0,0,0,0,0,20120504,2012-05-04T00:00:00
20120505_0,0,0,0,0,20120505,2012-05-05T00:00:00
20120506_0,0,0,0,0,20120506,2012-05-06T00:00:00
20120507_0,0,0,0,0,20120507,2012-05-07T00:00:00
20120508_0,0,0,0,0,20120508,2012-05-08T00:00:00
20120509_0,0,0,0,0,20120509,2012-05-09T00:00:00
20120510_0,31.4771785736,30.4270935059,31.4771785736,30.4270935059,20120510,2012-05-10T00:00:00
20120511_0,8.5859155655,8.3601970673,8.5859155655,8.3601970673,20120511,2012-05-11T00:00:00
20120512_0,21.9816570282,21.56407547,21.9816570282,21.56407547,20120512,2012-05-12T00:00:00
20120513_0,29.5254230499,28.8490333557,29.5254230499,28.8490333557,20120513,2012-05-13T00:00:00
20120514_0,25.8493061066,27.2575931549,25.8493061066,27.2575931549,20120514,2012-05-14T00:00:00
20120515_0,20.6573390961,21.398651123,20.6573390961,21.398651123,20120515,2012-05-15T00:00:00
20120516_0,31.1875343323,33.7502632141,31.1875343323,33.7502632141,20120516,2012-05-16T00:00:00
20120517_0,0,0,0,0,20120517,2012-05-17T00:00:00
20120518_0,0,0,0,0,20120518,2012-05-18T00:00:00
20120519_0,0,0,0,0,20120519,2012-05-19T00:00:00
20120520_0,10.4630661011,9.3680353165,10.4630661011,9.3680353165,20120520,2012-05-20T00:00:00
20120521_0,20.3857402802,19.7548274994,20.3857402802,19.7548274994,20120521,2012-05-21T00:00:00
20120522_0,30.5570068359,30.8650054932,30.5570068359,30.8650054932,20120522,2012-05-22T00:00:00
20120523_0,25.6674442291,27.5041351318,25.6674442291,27.5041351318,20120523,2012-05-23T00:00:00
20120524_0,0,0,0,0,20120524,2012-05-24T00:00:00
20120525_0,0,0,0,0,20120525,2012-05-25T00:00:00
20120526_0,0,0,0,0,20120526,2012-05-26T00:00:00
20120527_0,10.2546806335,10.1646957397,10.2546806335,10.1646957397,20120527,2012-05-27T00:00:00
20120528_0,14.8472576141,15.0896730423,14.8472576141,15.0896730423,20120528,2012-05-28T00:00:00
20120529_0,40.6538276672,39.8294258118,40.6538276672,39.8294258118,20120529,2012-05-29T00:00:00
20120530_0,16.5689601898,17.5157012939,16.5689601898,17.5157012939,20120530,2012-05-30T00:00:00
20120531_0,22.8093566895,21.8714008331,22.8093566895,21.8714008331,20120531,2012-05-31T00:00:00
20120601_0,0,0,0,0,20120601,2012-06-01T00:00:00
20120602_0,0,0,0,0,20120602,2012-06-02T00:00:00
20120603_0,0,0,0,0,20120603,2012-06-03T00:00:00
20120604_0,0,0,0,0,20120604,2012-06-04T00:00:00
20120605_0,0,0,0,0,20120605,2012-06-05T00:00:00
20120606_0,0,0,0,0,20120606,2012-06-06T00:00:00
20120607_0,0,0,0,0,20120607,2012-06-07T00:00:00
20120608_0,0,0,0,0,20120608,2012-06-08T00:00:00
20120609_0,0,0,0,0,20120609,2012-06-09T00:00:00
20120610_0,201.497253418,204.1826934814,201.497253418,204.1826934814,20120610,2012-06-10T00:00:00
20120611_0,0,0,0,0,20120611,2012-06-11T00:00:00
20120612_0,0,0,0,0,20120612,2012-06-12T00:00:00
20120613_0,0,0,0,0,20120613,2012-06-13T00:00:00
20120614_0,0,0,0,0,20120614,2012-06-14T00:00:00
20120615_0,0,0,0,0,20120615,2012-06-15T00:00:00
20120616_0,32.2029075623,28.0839309692,32.2029075623,28.0839309692,20120616,2012-06-16T00:00:00
20120617_0,0,0,0,0,20120617,2012-06-17T00:00:00
20120618_0,0,0,0,0,20120618,2012-06-18T00:00:00
20120619_0,36.8033218384,64.1918411255,36.8033218384,64.1918411255,20120619,2012-06-19T00:00:00
20120620_0,64.4058151245,56.1678619385,64.4058151245,56.1678619385,20120620,2012-06-20T00:00:00
20120621_0,103.2255325317,103.4940643311,103.2255325317,103.4940643311,20120621,2012-06-21T00:00:00
20120622_0,68.8170166016,68.9960403442,68.8170166016,68.9960403442,20120622,2012-06-22T00:00:00
20120623_0,172.0425262451,172.4900817871,172.0425262451,172.4900817871,20120623,2012-06-23T00:00:00
20120624_0,34.4085083008,68.9960403442,34.4085083008,68.9960403442,20120624,2012-06-24T00:00:00
20120625_0,0,0,0,0,20120625,2012-06-25T00:00:00
20120626_0,0,0,0,0,20120626,2012-06-26T00:00:00
20120627_0,0,0,0,0,20120627,2012-06-27T00:00:00
20120628_0,0,0,0,0,20120628,2012-06-28T00:00:00
20120629_0,0,0,0,0,20120629,2012-06-29T00:00:00
20120630_0,0,0,0,0,20120630,2012-06-30T00:00:00
20120701_0,0,0,0,0,20120701,2012-07-01T00:00:00
20120702_0,0,0,0,0,20120702,2012-07-02T00:00:00
20120703_0,0,0,0,0,20120703,2012-07-03T00:00:00
20120704_0,260.7863464355,237.1705932617,260.7863464355,237.1705932617,20120704,2012-07-04T00:00:00
20120705_0,65.1965866089,79.0568618774,65.1965866089,79.0568618774,20120705,2012-07-05T00:00:00
20120706_0,0,0,0,0,20120706,2012-07-06T00:00:00
20120707_0,0,0,0,0,20120707,2012-07-07T00:00:00
20120708_0,0,0,0,0,20120708,2012-07-08T00:00:00
20120709_0,0,0,0,0,20120709,2012-07-09T00:00:00
20120710_0,0,0,0,0,20120710,2012-07-10T00:00:00
20120711_0,60.8291244507,54.5179977417,60.8291244507,54.5179977417,20120711,2012-07-11T00:00:00
20120712_0,60.8291244507,54.5179977417,60.8291244507,54.5179977417,20120712,2012-07-12T00:00:00
20120713_0,121.6582489014,109.0359954834,121.6582489014,109.0359954834,20120713,2012-07-13T00:00:00
20120714_0,0,0,0,0,20120714,2012-07-14T00:00:00
20120715_0,0,54.5179977417,0,54.5179977417,20120715,2012-07-15T00:00:00
20120716_0,83.9562072754,96.7631454468,83.9562072754,96.7631454468,20120716,2012-07-16T00:00:00
20120717_0,0,0,0,0,20120717,2012-07-17T00:00:00
20120718_0,0,0,0,0,20120718,2012-07-18T00:00:00
20120719_0,0,0,0,0,20120719,2012-07-19T00:00:00
20120720_0,0,0,0,0,20120720,2012-07-20T00:00:00
20120721_0,82.2821960449,88.8849029541,82.2821960449,88.8849029541,20120721,2012-07-21T00:00:00
20120722_0,0,0,0,0,20120722,2012-07-22T00:00:00
20120723_0,0,0,0,0,20120723,2012-07-23T00:00:00
20120724_0,41.1410980225,44.4424514771,41.1410980225,44.4424514771,20120724,2012-07-24T00:00:00
20120725_0,0,0,0,0,20120725,2012-07-25T00:00:00
20120726_0,54.231300354,80.3501815796,54.231300354,80.3501815796,20120726,2012-07-26T00:00:00
20120727_0,108.462600708,80.3501815796,108.462600708,80.3501815796,20120727,2012-07-27T00:00:00
20120728_0,0,0,0,0,20120728,2012-07-28T00:00:00
20120729_0,0,0,0,0,20120729,2012-07-29T00:00:00
20120730_0,0,0,0,0,20120730,2012-07-30T00:00:00
20120731_0,0,0,0,0,20120731,2012-07-31T00:00:00
20120801_0,0,0,0,0,20120801,2012-08-01T00:00:00
20120802_0,0,0,0,0,20120802,2012-08-02T00:00:00
20120803_0,0,0,0,0,20120803,2012-08-03T00:00:00
20120804_0,0,0,0,0,20120804,2012-08-04T00:00:00
20120805_0,0,0,0,0,20120805,2012-08-05T00:00:00
20120806_0,0,0,0,0,20120806,2012-08-06T00:00:00
20120807_0,53.0898857117,56.2076683044,53.0898857117,56.2076683044,20120807,2012-08-07T00:00:00
20120808_0,0,0,0,0,20120808,2012-08-08T00:00:00
20120809_0,0,0,0,0,20120809,2012-08-09T00:00:00
20120810_0,53.0898857117,56.2076683044,53.0898857117,56.2076683044,20120810,2012-08-10T00:00:00
20120811_0,34.0340499878,27.1661605835,34.0340499878,27.1661605835,20120811,2012-08-11T00:00:00
20120812_0,0,0,0,0,20120812,2012-08-12T00:00:00
20120813_0,17.0170249939,27.1661605835,17.0170249939,27.1661605835,20120813,2012-08-13T00:00:00
20120814_0,0,0,0,0,20120814,2012-08-14T00:00:00
20120815_0,0,0,0,0,20120815,2012-08-15T00:00:00
20120816_0,8.6194829941,9.2032642365,8.6194829941,9.2032642365,20120816,2012-08-16T00:00:00
20120817_0,0,0,0,0,20120817,2012-08-17T00:00:00
20120818_0,8.6194829941,9.2032642365,8.6194829941,9.2032642365,20120818,2012-08-18T00:00:00
20120819_0,25.8584499359,27.6097927094,25.8584499359,27.6097927094,20120819,2012-08-19T00:00:00
20120820_0,43.0974159241,46.0163192749,43.0974159241,46.0163192749,20120820,2012-08-20T00:00:00
20120821_0,53.2880706787,24.0330944061,53.2880706787,24.0330944061,20120821,2012-08-21T00:00:00
20120822_0,53.2880706787,48.0661888123,53.2880706787,48.0661888123,20120822,2012-08-22T00:00:00
20120823_0,88.8134460449,144.1985626221,88.8134460449,144.1985626221,20120823,2012-08-23T00:00:00
20120824_0,0,0,0,0,20120824,2012-08-24T00:00:00
20120825_0,0,0,0,0,20120825,2012-08-25T00:00:00
20120826_0,64.2135848999,49.1667976379,64.2135848999,49.1667976379,20120826,2012-08-26T00:00:00
20120827_0,0,0,0,0,20120827,2012-08-27T00:00:00
20120828_0,0,0,0,0,20120828,2012-08-28T00:00:00
20120829_0,0,0,0,0,20120829,2012-08-29T00:00:00
20120830_0,0,0,0,0,20120830,2012-08-30T00:00:00
20120831_0,64.2135848999,98.3335952759,64.2135848999,98.3335952759,20120831,2012-08-31T00:00:00
20120901_0,0,0,0,0,20120901,2012-09-01T00:00:00
20120902_0,0,0,0,0,20120902,2012-09-02T00:00:00
20120903_0,151.8071746826,185.0393218994,151.8071746826,185.0393218994,20120903,2012-09-03T00:00:00
20120904_0,0,0,0,0,20120904,2012-09-04T00:00:00
20120905_0,0,0,0,0,20120905,2012-09-05T00:00:00
20120906_0,0,0,0,0,20120906,2012-09-06T00:00:00
20120907_0,0,0,0,0,20120907,2012-09-07T00:00:00
20120908_0,0,0,0,0,20120908,2012-09-08T00:00:00
20120909_0,32.7498664856,36.6140098572,32.7498664856,36.6140098572,20120909,2012-09-09T00:00:00
20120910_0,0,0,0,0,20120910,2012-09-10T00:00:00
20120911_0,56.3826255798,49.4677848816,56.3826255798,49.4677848816,20120911,2012-09-11T00:00:00
20120912_0,112.7652511597,98.9355697632,112.7652511597,98.9355697632,20120912,2012-09-12T00:00:00
20120913_0,0,0,0,0,20120913,2012-09-13T00:00:00
20120914_0,0,0,0,0,20120914,2012-09-14T00:00:00
20120915_0,0,49.4677848816,0,49.4677848816,20120915,2012-09-15T00:00:00
20120916_0,0,0,0,0,20120916,2012-09-16T00:00:00
20120917_0,0,0,0,0,20120917,2012-09-17T00:00:00
20120918_0,77.2854003906,81.8256225586,77.2854003906,81.8256225586,20120918,2012-09-18T00:00:00
20120919_0,0,0,0,0,20120919,2012-09-19T00:00:00
20120920_0,77.2854003906,81.8256225586,77.2854003906,81.8256225586,20120920,2012-09-20T00:00:00
20120921_0,241.5776672363,227.8597717285,241.5776672363,227.8597717285,20120921,2012-09-21T00:00:00
20120922_0,0,0,0,0,20120922,2012-09-22T00:00:00
20120923_0,60.3944168091,56.9649429321,60.3944168091,56.9649429321,20120923,2012-09-23T00:00:00
20120924_0,0,0,0,0,20120924,2012-09-24T00:00:00
20120925_0,0,0,0,0,20120925,2012-09-25T00:00:00
20120926_0,0,0,0,0,20120926,2012-09-26T00:00:00
20120927_0,0,0,0,0,20120927,2012-09-27T00:00:00
20120928_0,0,0,0,0,20120928,2012-09-28T00:00:00
20120929_0,0,0,0,0,20120929,2012-09-29T00:00:00
20120930_0,0,0,0,0,20120930,2012-09-30T00:00:00
20121001_0,57.1790237427,0,57.1790237427,0,20121001,2012-10-01T00:00:00
20121002_0,57.1790237427,86.7562332153,57.1790237427,86.7562332153,20121002,2012-10-02T00:00:00
20121003_0,0,0,0,0,20121003,2012-10-03T00:00:00
20121004_0,57.1790237427,86.7562332153,57.1790237427,86.7562332153,20121004,2012-10-04T00:00:00
20121005_0,0,0,0,0,20121005,2012-10-05T00:00:00
20121006_0,0,0,0,0,20121006,2012-10-06T00:00:00
20121007_0,0,0,0,0,20121007,2012-10-07T00:00:00
20121008_0,0,0,0,0,20121008,2012-10-08T00:00:00
20121009_0,0,0,0,0,20121009,2012-10-09T00:00:00
20121010_0,0,0,0,0,20121010,2012-10-10T00:00:00
20121011_0,30.9966621399,32.1531143188,30.9966621399,32.1531143188,20121011,2012-10-11T00:00:00
20121012_0,0,0,0,0,20121012,2012-10-12T00:00:00
20121013_0,0,0,0,0,20121013,2012-10-13T00:00:00
20121014_0,0,0,0,0,20121014,2012-10-14T00:00:00
20121015_0,0,0,0,0,20121015,2012-10-15T00:00:00
20121016_0,0,0,0,0,20121016,2012-10-16T00:00:00
20121017_0,0,0,0,0,20121017,2012-10-17T00:00:00
20121018_0,0,0,0,0,20121018,2012-10-18T00:00:00
20121019_0,0,0,0,0,20121019,2012-10-19T00:00:00
20121020_0,0,0,0,0,20121020,2012-10-20T00:00:00
20121021_0,0,0,0,0,20121021,2012-10-21T00:00:00
20121022_0,0,0,0,0,20121022,2012-10-22T00:00:00
20121023_0,0,0,0,0,20121023,2012-10-23T00:00:00
20121024_0,0,0,0,0,20121024,2012-10-24T00:00:00
20121025_0,0,0,0,0,20121025,2012-10-25T00:00:00
20121026_0,0,0,0,0,20121026,2012-10-26T00:00:00
20121027_0,0,0,0,0,20121027,2012-10-27T00:00:00
20121028_0,0,0,0,0,20121028,2012-10-28T00:00:00
20121029_0,0,0,0,0,20121029,2012-10-29T00:00:00
20121030_0,0,0,0,0,20121030,2012-10-30T00:00:00
20121031_0,0,0,0,0,20121031,2012-10-31T00:00:00
20121101_0,0,0,0,0,20121101,2012-11-01T00:00:00
20121102_0,0,0,0,0,20121102,2012-11-02T00:00:00
20121103_0,0,0,0,0,20121103,2012-11-03T00:00:00
20121104_0,0,0,0,0,20121104,2012-11-04T00:00:00
20121105_0,4.1361427307,3.3593657017,4.1361427307,3.3593657017,20121105,2012-11-05T00:00:00
20121106_0,0,3.1275463104,0,3.1275463104,20121106,2012-11-06T00:00:00
20121107_0,8.2156524658,6.5323185921,8.2156524658,6.5323185921,20121107,2012-11-07T00:00:00
20121108_0,0,0,0,0,20121108,2012-11-08T00:00:00
20121109_0,0,0,0,0,20121109,2012-11-09T00:00:00
20121110_0,0,0,0,0,20121110,2012-11-10T00:00:00
20121111_0,0,0,0,0,20121111,2012-11-11T00:00:00
20121112_0,0,0,0,0,20121112,2012-11-12T00:00:00
20121113_0,0,0,0,0,20121113,2012-11-13T00:00:00
20121114_0,0,0,0,0,20121114,2012-11-14T00:00:00
20121115_0,0,0,0,0,20121115,2012-11-15T00:00:00
20121116_0,0,0,0,0,20121116,2012-11-16T00:00:00
20121117_0,0,0,0,0,20121117,2012-11-17T00:00:00
20121118_0,0,0,0,0,20121118,2012-11-18T00:00:00
20121119_0,0,0,0,0,20121119,2012-11-19T00:00:00
20121120_0,0,0,0,0,20121120,2012-11-20T00:00:00
20121121_0,0,0,0,0,20121121,2012-11-21T00:00:00
20121122_0,0,0,0,0,20121122,2012-11-22T00:00:00
20121123_0,0,0,0,0,20121123,2012-11-23T00:00:00
20121124_0,0,0,0,0,20121124,2012-11-24T00:00:00
20121125_0,0,0,0,0,20121125,2012-11-25T00:00:00
20121126_0,0,0,0,0,20121126,2012-11-26T00:00:00
20121127_0,0,0,0,0,20121127,2012-11-27T00:00:00
20121128_0,0,0,0,0,20121128,2012-11-28T00:00:00
20121129_0,0,0,0,0,20121129,2012-11-29T00:00:00
20121130_0,0,0,0,0,20121130,2012-11-30T00:00:00
20121201_0,0,0,0,0,20121201,2012-12-01T00:00:00
20121202_0,0,0,0,0,20121202,2012-12-02T00:00:00
20121203_0,0,0,0,0,20121203,2012-12-03T00:00:00
20121204_0,0,0,0,0,20121204,2012-12-04T00:00:00
20121205_0,0,0,0,0,20121205,2012-12-05T00:00:00
20121206_0,0,0,0,0,20121206,2012-12-06T00:00:00
20121207_0,0,0,0,0,20121207,2012-12-07T00:00:00
20121208_0,4.2137665749,4.678311348,4.2137665749,4.678311348,20121208,2012-12-08T00:00:00
20121209_0,0,0,0,0,20121209,2012-12-09T00:00:00
20121210_0,0,0,0,0,20121210,2012-12-10T00:00:00
20121211_0,0,0,0,0,20121211,2012-12-11T00:00:00
20121212_0,6.3215184212,6.5540857315,6.3215184212,6.5540857315,20121212,2012-12-12T00:00:00
20121213_0,0,0,0,0,20121213,2012-12-13T00:00:00
20121214_0,0,0,0,0,20121214,2012-12-14T00:00:00
20121215_0,0,0,0,0,20121215,2012-12-15T00:00:00
20121216_0,0,0,0,0,20121216,2012-12-16T00:00:00
20121217_0,0,0,0,0,20121217,2012-12-17T00:00:00
20121218_0,0,0,0,0,20121218,2012-12-18T00:00:00
20121219_0,5.9280838966,6.3754262924,5.9280838966,6.3754262924,20121219,2012-12-19T00:00:00
20121220_0,0,0,0,0,20121220,2012-12-20T00:00:00
20121221_0,0,0,0,0,20121221,2012-12-21T00:00:00
20121222_0,0,0,0,0,20121222,2012-12-22T00:00:00
20121223_0,0,0,0,0,20121223,2012-12-23T00:00:00
20121224_0,0,0,0,0,20121224,2012-12-24T00:00:00
20121225_0,0,0,0,0,20121225,2012-12-25T00:00:00
20121226_0,0,0,0,0,20121226,2012-12-26T00:00:00
20121227_0,0,0,0,0,20121227,2012-12-27T00:00:00
20121228_0,0,0,0,0,20121228,2012-12-28T00:00:00
20121229_0,0,0,0,0,20121229,2012-12-29T00:00:00
20121230_0,0,0,0,0,20121230,2012-12-30T00:00:00
20121231_0,0,0,0,0,20121231,2012-12-31T00:00:00
20130101_0,0,0,0,0,20130101,2013-01-01T00:00:00
20130102_0,0,0,0,0,20130102,2013-01-02T00:00:00
20130103_0,0,0,0,0,20130103,2013-01-03T00:00:00
20130104_0,0,0,0,0,20130104,2013-01-04T00:00:00
20130105_0,0,0,0,0,20130105,2013-01-05T00:00:00
20130106_0,0,0,0,0,20130106,2013-01-06T00:00:00
20130107_0,0,0,0,0,20130107,2013-01-07T00:00:00
20130108_0,0,0,0,0,20130108,2013-01-08T00:00:00
20130109_0,0,0,0,0,20130109,2013-01-09T00:00:00
20130110_0,0,0,0,0,20130110,2013-01-10T00:00:00
20130111_0,0,0,0,0,20130111,2013-01-11T00:00:00
20130112_0,0,0,0,0,20130112,2013-01-12T00:00:00
20130113_0,0,0,0,0,20130113,2013-01-13T00:00:00
20130114_0,0,0,0,0,20130114,2013-01-14T00:00:00
20130115_0,0,0,0,0,20130115,2013-01-15T00:00:00
20130116_0,0,0,0,0,20130116,2013-01-16T00:00:00
20130117_0,0,0,0,0,20130117,2013-01-17T00:00:00
20130118_0,0,0,0,0,20130118,2013-01-18T00:00:00
20130119_0,0,0,0,0,20130119,2013-01-19T00:00:00
20130120_0,4.3159265518,4.5533032417,4.3159265518,4.5533032417,20130120,2013-01-20T00:00:00
